B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
14,20,17,23,27,25,22,27,25,17,16,25,50,56,54,76,538,494,2.85,17,31,821102,4,170318211024
30,23,21,23,25,26,25,22,24,23,26,31,43,42,63,92,2674,539,2.39,17,31,803608,2,170318036082
20,28,14,21,19,23,18,28,25,25,21,28,35,52,64,89,2742,510,2.47,17,31,804000,2,170318040002
20,20,24,19,20,25,23,20,29,25,19,31,44,52,63,77,1888,511,4.43,17,31,804306,3,170318043063
26,22,20,22,24,18,23,27,22,15,19,34,49,52,72,76,1284,521,2.24,17,31,823602,4,170318236024
22,16,19,26,32,23,27,23,17,21,16,27,51,57,55,94,2473,526,1.45,17,31,81000,5,170310810005
29,21,17,27,15,20,20,31,24,22,20,30,45,46,55,81,1236,503,2.28,17,31,802605,5,170318026055
18,20,15,20,18,20,13,26,32,15,22,32,46,46,67,84,648,494,3.01,17,31,580501,2,170315805012
17,28,20,23,30,30,25,29,20,23,19,29,47,43,61,83,1925,527,4.44,17,31,580501,3,170315805013
21,15,28,17,23,33,27,24,29,19,16,30,46,51,51,65,1528,495,3.94,17,31,700302,3,170317003023
26,22,23,30,24,21,24,32,20,22,24,28,44,44,61,87,1207,532,3.27,17,31,700402,2,170317004022
16,19,13,30,22,25,19,30,32,25,25,27,44,54,63,100,2058,544,3.39,17,31,700401,2,170317004012
8,16,9,21,19,22,12,25,25,24,23,25,50,50,64,91,695,484,2.19,17,31,500300,1,170315003001
19,22,20,32,23,24,17,28,27,15,19,23,44,50,54,76,561,493,2.71,17,31,520500,1,170315205001
18,19,26,25,12,20,19,18,29,20,16,30,42,46,58,87,1063,485,2.62,17,31,530400,2,170315304002
25,17,22,24,11,32,22,15,26,11,22,24,42,43,57,79,1502,472,2.2,17,31,842400,2,170318424002
17,23,17,20,20,18,27,36,30,24,18,19,38,49,62,77,1823,495,3.22,17,31,804311,1,170318043111
21,18,18,25,22,35,18,33,35,23,17,25,46,43,62,85,670,526,2.84,17,31,834700,2,170318347002
17,21,19,29,20,25,20,27,28,20,28,28,44,46,59,90,1259,521,3.06,17,31,806103,4,170318061034
25,28,16,21,25,22,25,27,31,20,27,30,29,40,59,82,1710,507,2.88,17,31,806103,1,170318061031
26,33,22,16,26,27,29,23,30,19,7,27,43,36,56,71,2648,491,2.61,17,31,801607,3,170318016073
16,19,20,16,21,23,31,30,31,21,17,28,47,49,45,91,1454,505,2.25,17,31,770201,1,170317702011
22,25,15,22,23,23,25,26,21,20,21,32,48,51,62,71,1139,507,3.27,17,31,841300,1,170318413001
25,16,12,26,27,22,27,26,28,24,20,31,43,39,54,80,1392,500,2.79,17,31,820605,2,170318206052
30,14,26,17,27,21,23,31,25,25,20,35,47,47,62,81,738,531,1.71,17,31,823806,3,170318238063
16,27,26,24,21,19,24,29,28,29,21,28,50,50,61,84,3661,537,2.87,17,31,824114,1,170318241141
13,20,23,29,23,25,23,24,28,30,18,32,36,36,69,74,579,503,2.29,17,31,824116,2,170318241162
19,21,12,26,23,21,32,22,28,19,24,38,56,45,70,85,2177,541,3.75,17,31,20601,1,170310206011
22,20,27,28,21,27,24,23,21,21,14,32,43,50,66,87,689,526,1.66,17,31,71400,4,170310714004
20,14,24,20,19,27,21,37,21,21,14,27,40,50,56,84,714,495,1.41,17,31,71500,6,170310715006
16,22,28,30,21,20,21,30,21,21,19,27,44,47,62,85,878,514,1.6,17,31,80100,5,170310801005
2,25,15,20,19,29,27,32,27,27,22,31,43,40,54,82,638,495,1.7,17,31,80100,7,170310801007
21,23,15,29,24,28,23,29,23,23,32,23,44,40,67,73,1139,517,1.31,17,31,81000,4,170310810004
19,14,13,20,28,31,14,35,22,23,25,20,45,43,59,80,1578,491,2.81,17,31,431301,2,170314313012
25,19,14,30,19,27,31,20,27,23,23,29,49,47,53,84,861,520,3.11,17,31,802505,2,170318025052
12,13,14,29,15,23,29,29,22,15,19,25,38,45,58,77,1752,463,2.44,17,31,810900,1,170318109001
22,22,18,28,24,17,18,22,29,26,13,28,44,48,71,73,928,503,3.3,17,31,811301,2,170318113012
28,22,16,14,25,28,27,33,25,26,26,31,43,45,60,79,1412,528,3.15,17,31,811301,1,170318113011
13,13,22,27,25,18,26,28,28,32,23,23,40,46,66,90,1594,520,3.04,17,31,230900,3,170312309003
16,15,19,19,17,22,22,31,32,24,21,30,52,54,61,82,1227,517,3.54,17,31,231100,1,170312311001
18,25,22,15,15,24,28,16,17,15,24,24,45,48,49,100,1479,485,2.46,17,31,243400,1,170312434001
27,20,12,24,24,23,31,28,23,21,13,32,47,46,60,74,1786,505,4.06,17,31,250200,1,170312502001
16,22,21,20,25,28,21,25,23,14,24,24,43,50,70,86,2172,512,2.67,17,31,820901,1,170318209011
15,21,23,24,12,24,26,23,24,34,24,28,43,53,59,84,910,517,2.47,17,31,822000,1,170318220001
20,17,17,28,12,22,24,20,23,18,21,24,43,52,53,85,777,479,2.42,17,31,822000,4,170318220004
16,15,14,25,19,15,31,21,31,33,14,30,40,37,70,89,1002,500,2.47,17,31,823001,2,170318230012
23,20,19,21,20,31,31,26,20,24,23,25,44,45,50,74,599,496,2.24,17,31,822200,3,170318222003
23,18,11,30,19,26,23,26,33,32,25,34,46,50,50,89,1389,535,3.15,17,31,826301,2,170318263012
17,16,26,33,21,26,32,25,33,25,23,29,45,53,71,80,2213,555,3.29,17,31,822200,1,170318222001
21,22,18,27,22,19,25,32,22,22,30,33,42,54,53,81,1023,523,2.87,17,31,822500,1,170318225001
20,26,24,26,20,22,26,27,25,24,18,27,44,51,63,69,2020,512,3.21,17,31,821500,1,170318215001
14,17,22,27,19,21,23,25,32,34,17,27,45,47,55,83,779,508,2.57,17,31,821800,2,170318218002
22,18,25,15,13,27,21,21,26,26,20,28,38,44,63,96,542,503,3.5,17,31,821800,3,170318218003
21,18,20,27,25,22,25,24,22,23,18,29,46,52,63,77,1215,512,3.38,17,31,823400,1,170318234001
17,26,22,27,33,29,16,15,15,32,23,21,33,51,60,101,2379,521,2.8,17,31,823702,2,170318237022
29,14,18,25,19,20,12,19,12,25,6,35,47,48,52,82,1129,463,1.82,17,31,822000,3,170318220003
20,22,23,22,22,35,25,17,22,30,22,27,44,41,62,79,796,513,3.81,17,31,300500,1,170313005001
16,26,21,28,25,21,27,23,25,30,22,24,37,46,64,97,1883,532,4.49,17,31,300600,2,170313006002
14,29,14,24,21,29,27,36,15,23,18,30,51,50,72,87,1512,540,2.58,17,31,530300,4,170315303004
25,18,18,21,29,19,21,29,28,31,25,26,47,43,46,85,1428,511,3.28,17,31,560900,4,170315609004
17,25,25,22,26,31,24,25,28,23,16,26,38,53,56,89,3713,524,3.67,17,31,804310,2,170318043102
13,14,14,25,14,25,26,24,21,28,16,28,44,51,62,91,1268,496,3.31,17,31,200402,2,170312004022
23,24,26,26,27,27,21,22,27,26,23,18,58,39,64,96,2980,547,4.38,17,31,191301,1,170311913011
21,28,17,26,10,35,24,25,29,16,13,34,49,47,61,72,1008,507,3.21,17,31,190601,1,170311906011
25,25,22,29,20,25,25,31,30,21,28,32,41,41,64,71,2290,530,4.21,17,31,191302,1,170311913021
13,19,6,29,20,16,22,28,23,18,23,30,48,51,66,75,1978,487,3.38,17,31,190702,3,170311907023
19,29,20,16,20,18,25,23,29,21,21,33,52,57,53,92,1548,528,3.66,17,31,190401,1,170311904011
18,26,17,20,28,23,24,36,26,28,16,31,47,52,49,91,1832,532,4.16,17,31,190602,1,170311906021
18,19,25,32,24,18,19,31,28,24,20,27,36,50,62,74,1828,507,3.38,17,31,803611,5,170318036115
22,18,20,27,27,29,33,25,23,24,25,36,37,55,58,94,2413,553,2.39,17,31,803017,2,170318030172
31,24,17,28,21,24,26,29,27,23,21,39,46,47,67,85,2249,555,3.62,17,31,825503,5,170318255035
13,28,15,29,25,23,22,34,24,29,16,27,43,59,62,93,1663,542,1.89,17,31,430102,1,170314301021
12,19,23,16,21,22,25,28,18,23,24,31,39,57,53,90,1485,501,1.62,17,31,81401,2,170310814012
24,17,26,19,27,12,22,25,27,21,25,33,48,46,59,86,1187,517,2.88,17,31,430300,1,170314303001
15,28,25,24,20,33,27,20,21,17,30,30,40,49,61,80,1013,520,2.96,17,31,170600,1,170311706001
18,26,29,19,14,29,25,31,24,20,19,29,40,50,65,73,1103,511,2.04,17,31,809100,1,170318091001
29,17,18,19,29,28,24,22,27,27,5,32,45,44,70,85,832,521,2.68,17,31,810302,3,170318103023
18,15,18,20,11,18,32,24,25,27,24,25,41,50,70,84,1140,502,2.2,17,31,62700,3,170310627003
24,26,15,22,25,23,20,19,31,23,19,30,45,48,61,79,2269,510,3.16,17,31,803606,1,170318036061
22,25,18,31,23,31,14,29,26,30,20,33,36,51,59,84,2315,532,3.37,17,31,802504,3,170318025043
14,19,20,27,21,20,24,21,30,27,31,22,49,48,64,82,584,519,1.61,17,31,80300,1,170310803001
23,12,22,18,20,22,20,24,36,23,23,30,41,50,56,65,1364,485,1.37,17,31,81800,3,170310818003
20,25,22,22,27,25,17,25,35,22,26,31,46,46,60,96,1736,545,2.48,17,31,20200,4,170310202004
17,19,14,35,27,16,27,27,21,17,21,22,37,52,63,92,1370,507,3.5,17,31,20200,1,170310202001
24,23,23,32,11,27,26,20,15,19,19,16,43,56,66,77,1383,497,2.51,17,31,431200,2,170314312002
13,29,6,29,27,23,23,32,27,26,23,30,41,52,52,75,663,508,2.17,17,31,460500,6,170314605006
23,21,25,19,28,24,25,25,21,22,14,37,38,38,61,79,470,500,1.97,17,31,460500,2,170314605002
5,22,25,22,17,26,27,22,23,25,17,20,37,53,61,78,320,480,1.61,17,31,460500,1,170314605001
20,16,15,20,20,31,21,23,27,27,22,26,47,44,56,90,1053,505,4.11,17,31,570400,1,170315704001
16,23,17,23,20,26,29,33,17,18,25,28,56,40,50,85,1155,506,3.25,17,31,822302,3,170318223023
15,20,22,24,23,27,33,23,22,23,24,28,37,47,57,88,1202,513,2.52,17,31,823903,3,170318239033
24,31,19,33,22,30,18,15,33,22,21,25,40,40,66,85,1315,524,2.86,17,31,823903,4,170318239034
26,32,16,25,26,30,29,30,25,27,22,24,41,46,60,81,1140,540,2.55,17,31,825600,1,170318256001
17,11,14,19,25,30,28,25,23,24,12,27,48,47,75,82,929,507,2.49,17,31,828401,4,170318284014
17,23,28,18,21,31,18,26,26,23,29,39,42,45,71,75,746,532,2.44,17,31,828401,1,170318284011
18,18,25,25,19,27,20,23,25,29,21,20,44,42,62,78,586,496,3.64,17,31,611600,1,170316116001
19,22,23,27,19,23,33,23,20,27,26,27,43,56,58,82,1252,528,3.47,17,31,827700,2,170318277002
25,28,9,17,19,9,35,22,25,35,18,27,54,44,71,83,1110,521,2.13,17,31,827902,2,170318279022
27,29,22,24,25,22,27,20,23,19,21,23,43,46,68,83,934,522,2.65,17,31,827902,5,170318279025
19,25,30,28,23,33,23,30,31,23,11,21,47,56,54,90,823,544,2.59,17,31,828100,1,170318281001
17,19,25,18,19,17,29,14,20,32,21,22,49,52,72,74,526,500,2.01,17,31,828100,3,170318281003
21,10,12,23,30,24,29,28,29,23,19,33,52,45,62,65,837,505,2.43,17,31,805111,5,170318051115
36,25,30,16,18,26,21,24,31,28,14,28,35,43,62,92,2364,529,3.39,17,31,20802,3,170310208023
18,16,17,28,27,31,20,27,28,18,26,30,41,44,58,92,1813,521,3.53,17,31,20802,4,170310208024
22,26,15,19,34,24,17,22,29,14,16,25,41,42,57,78,1102,481,2.35,17,31,62100,2,170310621002
22,15,16,26,10,17,20,28,27,20,9,32,32,43,75,78,822,470,1.32,17,31,63301,3,170310633013
18,26,11,25,22,26,28,25,32,22,12,26,47,45,69,89,763,523,1.83,17,31,70102,2,170310701022
27,20,19,30,25,31,17,20,28,14,22,33,42,40,66,80,492,514,1.2,17,31,63303,1,170310633031
21,15,11,14,26,14,22,30,20,30,21,29,44,59,63,83,1028,502,1.83,17,31,81201,1,170310812011
17,20,25,26,22,17,28,22,19,18,7,26,43,44,50,86,464,470,1.51,17,31,81202,1,170310812021
19,15,22,19,16,27,28,21,25,21,23,29,49,53,76,73,907,516,2.73,17,31,823101,1,170318231011
21,22,19,23,17,27,23,29,20,29,25,23,46,52,66,95,1143,537,3.14,17,31,823001,4,170318230014
20,25,23,24,13,21,22,21,22,27,21,25,43,56,62,83,2054,508,2.55,17,31,823002,3,170318230023
29,23,35,24,31,23,21,28,27,24,28,24,46,43,50,81,881,537,2.25,17,31,823101,2,170318231012
20,10,27,20,16,23,21,31,18,18,4,29,46,47,54,79,1829,463,2.79,17,31,823302,1,170318233021
20,19,21,23,16,20,30,29,23,31,22,31,48,48,58,73,1731,512,4.72,17,31,823703,1,170318237031
14,17,10,14,17,12,29,22,29,23,19,22,35,42,69,89,1405,463,3.76,17,31,650301,3,170316503013
8,14,17,19,21,23,24,19,29,23,17,26,45,38,58,77,1304,458,2.5,17,31,530503,1,170315305031
12,15,22,26,20,23,22,28,24,23,21,34,53,51,56,87,1546,517,3.13,17,31,530501,4,170315305014
16,17,12,26,28,22,24,26,29,14,33,28,49,48,66,92,1807,530,2.23,17,31,760803,3,170317608033
14,21,18,20,23,16,22,22,29,25,14,29,47,49,48,82,900,479,3.85,17,31,842100,5,170318421005
21,17,22,19,27,23,11,31,27,31,20,30,41,47,58,73,773,498,2.62,17,31,802004,1,170318020041
16,25,25,32,23,23,27,27,21,19,21,36,45,52,62,88,810,542,1.82,17,31,680900,1,170316809001
15,19,19,26,22,25,19,29,18,27,21,27,52,46,57,73,810,495,3.77,17,31,681100,1,170316811001
13,16,21,27,18,24,24,22,24,20,22,23,42,43,58,81,677,478,3.22,17,31,681100,5,170316811005
18,23,21,34,28,21,31,24,28,25,17,26,46,50,63,69,1330,524,2.68,17,31,813100,5,170318131005
27,25,20,20,31,24,28,29,24,20,20,26,44,45,64,69,674,516,2.3,17,31,813200,2,170318132002
24,13,15,25,25,21,30,33,24,21,24,31,38,37,70,80,814,511,2.29,17,31,813200,1,170318132001
25,25,14,23,30,22,29,22,24,26,26,26,44,61,66,82,915,545,3.93,17,31,813400,5,170318134005
17,28,22,21,20,24,22,20,25,18,29,37,43,49,64,82,1025,521,2.35,17,31,828701,2,170318287012
21,22,25,22,14,28,25,32,28,25,29,17,53,45,70,103,1558,559,2.6,17,31,829402,2,170318294022
21,16,12,19,27,22,28,29,21,15,19,16,44,55,62,67,1084,473,2.0,17,31,829402,1,170318294021
13,23,15,14,20,14,22,34,25,27,21,32,46,39,55,74,1317,474,2.53,17,31,829600,1,170318296001
15,17,24,28,24,26,38,30,19,17,18,23,42,52,65,71,1262,509,2.77,17,31,829700,2,170318297002
29,22,17,24,26,25,32,21,35,22,18,26,39,45,74,84,902,539,2.78,17,31,829800,2,170318298002
12,26,24,28,23,25,23,13,21,17,19,33,28,51,51,79,1363,473,2.58,17,31,804710,3,170318047103
10,30,22,21,18,22,24,32,32,19,28,34,40,44,56,83,2657,515,2.71,17,31,804711,3,170318047113
15,26,12,26,27,26,22,24,30,29,20,30,41,47,63,88,1511,526,3.08,17,31,770300,5,170317703005
19,26,19,22,28,22,22,24,27,17,25,23,42,55,62,79,1241,512,2.19,17,31,411200,1,170314112001
17,27,17,25,32,17,25,22,25,27,18,28,42,37,64,79,1007,502,3.17,17,31,420700,4,170314207004
23,19,29,20,21,23,20,30,24,19,8,23,51,47,67,74,1630,498,4.85,17,31,660500,4,170316605004
21,18,12,26,17,24,16,35,23,17,13,27,47,36,69,62,1286,463,5.29,17,31,660500,3,170316605003
24,15,22,23,9,28,22,29,35,23,18,31,37,49,62,76,850,503,3.35,17,31,661100,2,170316611002
21,31,28,23,26,32,18,26,23,24,18,32,37,45,66,76,721,526,3.81,17,31,670600,2,170316706002
24,18,31,25,24,27,19,16,20,24,17,31,50,47,68,77,847,518,2.48,17,31,691000,1,170316910001
27,22,16,23,16,16,19,32,11,27,17,32,52,48,61,78,1724,497,2.63,17,31,100100,2,170311001002
8,22,16,22,29,23,17,32,24,30,17,31,44,42,64,88,940,509,2.23,17,31,100100,3,170311001003
12,19,25,18,27,28,29,21,16,15,20,26,41,55,58,83,1454,493,2.51,17,31,802802,3,170318028023
15,18,19,16,20,27,26,26,21,33,22,36,48,46,62,82,1478,517,1.63,17,31,809500,2,170318095002
18,28,23,34,21,19,21,27,31,26,15,30,40,38,68,87,924,526,3.11,17,31,290900,2,170312909002
18,15,16,24,20,29,31,28,26,25,25,26,30,53,66,76,1690,508,4.65,17,31,580200,1,170315802001
28,25,16,22,24,33,22,28,22,14,7,31,50,38,65,91,1038,516,3.19,17,31,821700,4,170318217004
18,14,12,20,30,23,27,33,27,23,17,28,55,46,68,77,1451,518,3.34,17,31,822102,1,170318221021
26,25,22,17,18,25,26,18,29,25,18,29,44,44,67,85,1195,518,3.53,17,31,230800,1,170312308001
16,18,9,15,22,25,29,29,30,23,16,33,31,42,52,74,1202,464,2.74,17,31,90200,2,170310902002
11,15,27,29,25,28,22,27,23,28,16,17,29,48,68,92,1105,505,3.21,17,31,90200,1,170310902001
24,26,25,24,25,28,23,34,25,30,12,29,46,44,64,85,823,544,2.36,17,31,100400,1,170311004001
25,18,32,27,17,23,28,23,21,21,19,23,46,37,61,86,1365,507,1.92,17,31,31501,2,170310315012
20,27,14,23,9,20,21,18,22,20,17,35,35,55,58,74,1559,468,2.15,17,31,31502,1,170310315021
22,18,16,22,31,23,29,24,29,28,21,31,44,41,71,85,1564,535,3.48,17,31,807600,2,170318076002
17,24,32,27,22,19,27,24,18,28,19,31,44,56,70,81,1093,539,3.33,17,31,400500,2,170314005002
15,16,25,32,23,33,28,21,16,25,23,30,55,45,71,84,776,542,1.86,17,31,410100,1,170314101001
18,19,18,29,16,32,22,20,23,20,11,31,37,53,58,67,1196,474,4.03,17,31,620300,4,170316203004
17,18,19,18,23,26,29,25,34,21,16,29,34,55,61,84,1831,509,3.58,17,31,620300,6,170316203006
17,14,17,28,28,29,25,25,14,22,23,26,44,47,65,76,1450,500,4.6,17,31,620400,4,170316204004
14,22,11,25,27,26,21,31,27,14,14,25,52,43,53,84,1542,489,3.56,17,31,580700,3,170315807003
12,21,20,24,14,19,23,21,25,25,7,20,43,49,62,86,4033,471,4.09,17,31,580700,2,170315807002
18,23,24,31,19,19,30,20,24,16,28,29,44,49,48,84,1570,506,3.24,17,31,590600,1,170315906001
16,22,23,21,24,30,20,31,30,24,16,28,52,51,58,78,1378,524,4.09,17,31,611900,1,170316119001
21,21,24,29,30,28,27,21,23,31,18,31,38,51,58,86,849,537,4.31,17,31,806003,4,170318060034
23,12,19,19,26,30,21,34,27,29,13,23,33,48,68,78,1384,503,1.99,17,31,806003,1,170318060031
16,20,14,13,21,25,19,27,21,28,21,22,46,48,53,85,1145,479,2.41,17,31,806400,1,170318064001
16,12,9,19,25,16,30,24,21,26,20,31,33,45,63,92,1443,482,3.39,17,31,806501,2,170318065012
33,26,20,23,22,20,22,28,18,20,14,27,40,45,58,85,1032,501,3.38,17,31,750600,3,170317506003
19,22,18,27,18,26,34,30,25,25,11,34,55,50,57,71,695,522,2.01,17,31,310200,2,170313102002
31,16,17,26,30,28,21,27,26,15,11,32,47,51,63,77,870,518,3.21,17,31,691200,3,170316912003
17,22,16,19,33,24,25,21,24,21,20,25,53,44,51,82,1012,497,2.2,17,31,832600,1,170318326001
20,16,26,26,29,29,23,27,18,22,20,29,42,47,59,76,1517,509,2.18,17,31,832500,1,170318325001
22,25,19,14,25,22,33,25,23,18,19,32,48,45,64,71,468,505,2.49,17,31,740100,1,170317401001
18,20,15,27,17,26,29,19,31,21,20,19,33,51,53,86,457,485,2.0,17,31,711400,3,170317114003
16,26,19,22,25,24,28,22,32,28,19,33,37,43,69,86,779,529,3.26,17,31,720300,1,170317203001
23,26,15,17,20,17,22,23,27,23,22,26,46,55,61,90,983,513,2.6,17,31,730300,1,170317303001
23,15,21,24,28,26,13,18,28,22,22,26,38,53,62,97,1138,516,2.76,17,31,828802,3,170318288023
14,24,15,18,23,16,22,25,19,24,18,26,44,51,59,85,1296,483,3.75,17,31,650500,2,170316505002
11,22,20,19,20,8,22,27,20,22,8,33,43,46,69,90,1749,480,2.28,17,31,650500,3,170316505003
20,25,22,23,23,15,20,25,30,24,23,35,52,42,61,68,1305,508,2.59,17,31,40202,3,170310402023
12,20,21,22,24,22,31,26,16,18,10,26,50,41,60,72,769,471,2.05,17,31,20801,3,170310208013
14,29,22,24,19,27,28,31,36,25,8,24,40,48,65,100,912,540,3.34,17,31,20702,4,170310207024
20,10,20,28,23,28,28,31,18,27,20,27,44,44,63,75,2661,506,4.06,17,31,804406,2,170318044062
15,18,23,18,19,31,22,23,24,28,12,26,47,45,63,76,3438,490,2.55,17,31,804507,1,170318045071
28,19,17,24,22,25,19,23,27,25,22,27,43,61,67,71,489,520,1.44,17,31,81300,5,170310813005
22,18,29,21,29,28,28,24,20,25,20,26,43,49,70,98,1261,550,3.16,17,31,808002,1,170318080021
17,7,25,12,23,27,23,30,25,16,25,27,58,50,57,91,1542,513,4.8,17,31,813400,6,170318134006
12,20,16,23,25,27,28,23,25,25,23,24,45,46,63,88,578,513,2.79,17,31,806801,4,170318068014
11,24,15,23,20,23,23,16,14,25,31,24,45,46,63,76,1434,479,2.12,17,31,807300,2,170318073002
20,19,26,17,14,19,36,34,35,23,20,33,53,48,66,93,1618,556,3.38,17,31,808002,3,170318080023
15,27,13,26,23,22,22,24,27,21,21,32,33,46,58,78,689,488,2.22,17,31,808900,2,170318089002
29,28,15,19,22,28,23,28,23,23,17,25,45,40,67,92,2286,524,2.59,17,31,809800,2,170318098002
19,20,10,30,19,24,25,23,19,24,16,31,40,55,58,72,1504,485,2.12,17,31,810100,5,170318101005
20,11,20,24,15,25,19,26,34,26,23,29,43,45,61,96,927,517,2.76,17,31,810301,2,170318103012
18,15,24,27,24,22,24,28,20,23,24,35,44,43,67,81,584,519,2.72,17,31,808302,3,170318083023
30,24,17,27,19,23,30,27,27,18,20,30,47,44,54,80,1889,517,2.58,17,31,809300,2,170318093002
16,20,21,17,21,24,18,24,25,23,22,26,43,54,63,63,1054,480,3.16,17,31,480500,3,170314805003
20,27,23,26,25,21,23,25,25,29,26,37,59,46,57,80,2303,549,3.56,17,31,300700,1,170313007001
20,18,20,23,12,22,18,20,17,25,23,28,45,44,52,92,1367,479,2.63,17,31,824505,2,170318245052
16,18,30,34,21,17,30,28,25,26,19,34,36,42,47,95,962,518,2.36,17,31,825900,2,170318259002
20,23,20,27,23,21,35,21,22,30,9,29,52,51,47,85,1626,515,3.33,17,31,250400,5,170312504005
18,18,20,24,24,20,21,31,26,19,20,20,43,58,66,83,1316,511,4.04,17,31,251600,1,170312516001
14,15,21,27,22,20,27,19,29,20,7,31,46,54,63,80,1569,495,3.37,17,31,251800,5,170312518005
20,32,22,22,23,27,29,29,23,21,25,25,40,59,63,68,981,528,3.27,17,31,251800,2,170312518002
15,23,19,24,19,20,16,21,13,26,15,26,51,45,58,66,877,457,4.79,17,31,260900,2,170312609002
29,26,31,28,23,33,24,31,22,14,21,28,42,50,65,71,1139,538,1.96,17,31,390400,1,170313904001
22,23,20,18,23,28,35,27,29,15,16,33,46,42,50,92,1339,519,2.77,17,31,120300,2,170311203002
21,18,28,30,25,21,26,31,23,19,15,29,45,40,56,84,750,511,2.26,17,31,100700,2,170311007002
22,19,23,29,27,22,34,21,18,23,26,27,47,47,76,73,1121,534,2.61,17,31,100700,3,170311007003
21,23,25,23,11,15,29,24,28,17,17,26,39,49,59,69,1016,475,2.02,17,31,120300,1,170311203001
7,29,18,26,8,21,19,20,25,32,11,25,47,51,60,92,1412,491,3.12,17,31,804805,3,170318048053
20,24,17,18,9,20,21,22,28,29,19,30,43,49,63,80,962,492,2.13,17,31,805107,3,170318051073
21,26,24,28,17,26,28,23,23,14,22,23,46,34,69,75,1906,499,2.27,17,31,805107,1,170318051071
9,15,17,31,21,30,24,21,28,36,16,28,41,63,63,78,1152,521,2.02,17,31,81900,1,170310819001
11,21,17,21,29,27,24,27,25,18,19,19,42,53,64,87,1163,504,2.91,17,31,420800,1,170314208001
18,18,20,27,23,17,19,31,19,20,22,32,48,61,54,84,1009,513,2.27,17,31,811401,5,170318114015
18,21,25,19,26,20,24,21,15,26,19,25,46,42,67,79,1059,493,3.58,17,31,811401,2,170318114012
24,22,16,27,19,32,28,28,44,23,21,29,44,52,54,75,1250,538,2.91,17,31,150600,1,170311506001
24,24,27,26,28,23,17,27,22,26,23,20,46,48,64,89,658,534,2.28,17,31,817500,1,170318175001
24,8,23,21,25,15,19,25,25,21,19,26,48,52,60,85,1592,496,3.47,17,31,817700,2,170318177002
18,24,16,23,14,23,34,30,26,15,19,24,34,36,55,75,1092,466,3.55,17,31,817700,4,170318177004
19,17,22,27,28,26,21,37,19,24,20,30,36,30,65,63,947,484,2.62,17,31,690900,1,170316909001
25,10,25,27,19,24,20,23,20,10,15,37,49,50,52,82,968,488,2.5,17,31,690900,4,170316909004
26,21,23,24,17,18,30,26,26,19,25,19,46,42,66,74,363,502,1.72,17,31,691400,1,170316914001
11,22,21,20,24,14,21,28,24,8,15,22,51,44,56,86,884,467,2.41,17,31,691400,4,170316914004
15,18,23,23,15,24,22,26,22,24,14,26,48,47,62,85,1020,494,2.57,17,31,710500,4,170317105004
24,19,18,22,20,28,23,30,26,33,21,22,45,52,74,82,951,539,2.67,17,31,711100,2,170317111002
26,15,14,17,28,18,28,27,23,22,25,28,38,56,53,86,665,504,3.01,17,31,711200,3,170317112003
20,24,28,22,18,17,22,21,25,23,27,41,52,61,57,91,1684,549,3.73,17,31,830500,2,170318305002
13,24,18,14,24,22,19,31,22,21,20,20,43,48,51,76,587,466,3.11,17,31,841400,2,170318414002
22,16,18,28,21,34,26,22,17,20,17,31,45,45,53,77,817,492,3.39,17,31,841600,1,170318416001
13,31,24,28,18,20,25,27,25,25,26,29,45,50,60,78,1680,524,4.03,17,31,840700,2,170318407002
14,28,13,27,19,29,16,34,21,23,17,30,41,57,59,71,698,499,3.28,17,31,841300,4,170318413004
21,27,19,24,22,27,25,23,23,23,31,32,47,48,72,85,1639,549,2.8,17,31,160601,3,170311606013
20,25,28,25,23,23,25,31,30,23,25,23,43,37,59,82,2706,522,4.41,17,31,804510,3,170318045103
15,26,24,25,22,22,32,26,20,23,21,30,43,57,67,87,1145,540,3.73,17,31,804309,2,170318043092
9,23,20,23,16,21,24,27,27,26,22,22,47,48,55,80,1034,490,4.4,17,31,804404,2,170318044042
26,25,26,27,21,14,21,23,23,19,15,31,56,46,63,91,593,527,2.6,17,31,490700,1,170314907001
27,20,20,28,21,14,25,18,25,33,23,33,44,48,70,93,688,542,2.53,17,31,500100,2,170315001002
17,24,22,17,20,26,20,20,18,23,26,35,44,44,69,88,939,513,3.35,17,31,520400,1,170315204001
17,22,22,17,28,21,21,26,27,23,19,27,41,54,65,81,695,511,3.14,17,31,520400,4,170315204004
16,21,6,28,28,17,22,26,27,18,22,27,48,49,55,79,1381,489,3.59,17,31,820902,2,170318209022
22,20,22,31,21,27,22,28,17,30,19,33,45,40,76,76,1380,529,3.4,17,31,821001,1,170318210011
13,18,22,23,21,29,15,30,26,18,26,40,49,55,56,91,1116,532,3.27,17,31,821002,4,170318210024
21,32,19,31,22,19,23,20,29,26,8,24,38,37,59,72,1169,480,3.94,17,31,821002,2,170318210022
20,21,18,23,12,12,26,20,26,25,26,23,48,50,51,68,1425,469,2.81,17,31,242600,4,170312426004
28,27,26,30,23,27,25,29,31,10,14,32,48,52,67,63,762,532,2.45,17,31,822702,2,170318227022
