B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
53,51,82,15,0,0,5,27,7,12,34,0,18,0,10,0,981,314,3.09,17,031,833900,2,170318339002
37,0,58,38,90,0,54,17,39,97,28,41,32,0,0,0,2289,531,4.31,17,031,803606,2,170318036062
69,7,14,29,46,45,60,55,35,105,51,194,126,48,29,15,2367,928,2.55,17,031,803608,3,170318036083
205,46,14,0,0,20,39,84,0,23,43,10,12,0,68,21,1419,585,2.43,17,031,836400,2,170318364002
67,80,41,68,53,29,38,4,14,3,22,2,0,3,0,0,1171,424,2.76,17,031,836500,1,170318365001
43,33,56,43,6,17,5,6,4,5,23,29,31,4,40,19,1083,364,2.46,17,031,839600,2,170318396002
39,26,56,2,4,0,0,5,0,18,0,17,17,0,0,0,551,184,2.99,17,031,835600,1,170318356001
64,77,0,35,27,61,0,0,10,37,70,0,0,0,0,0,1005,381,2.64,17,031,250700,2,170312507002
43,8,0,47,35,18,27,18,0,20,56,45,0,5,0,0,825,322,2.48,17,031,251300,4,170312513004
207,101,36,81,11,33,0,17,11,0,0,5,11,25,0,6,827,544,1.52,17,031,330200,1,170313302001
168,70,110,25,82,16,36,105,0,96,16,23,66,0,43,0,1896,856,1.99,17,031,390300,2,170313903002
255,91,66,39,19,14,26,0,42,38,42,5,0,0,0,0,1853,637,2.91,17,031,400800,2,170314008002
131,28,20,40,25,59,30,12,26,16,57,31,29,18,0,46,2275,568,2.23,17,031,420300,1,170314203001
164,11,75,10,45,17,10,0,16,99,48,50,29,0,0,37,1833,611,3.0,17,031,829200,3,170318292003
8,9,25,31,22,0,52,8,37,97,50,16,107,0,12,29,1681,503,2.75,17,031,829200,2,170318292002
152,41,32,65,28,48,27,27,11,53,62,36,6,11,5,0,1740,604,2.87,17,031,340400,1,170313404001
64,11,9,48,27,47,50,10,14,134,43,39,9,4,0,0,1693,509,3.33,17,031,190800,4,170311908004
132,27,70,15,79,98,31,39,71,14,12,0,13,15,0,107,1329,723,1.84,17,031,061901,4,170310619014
60,12,0,0,60,0,58,61,0,15,27,50,55,0,40,102,793,540,1.47,17,031,061901,3,170310619013
31,47,14,0,33,0,24,29,0,7,34,17,0,0,0,0,318,236,1.35,17,031,030101,2,170310301012
37,0,9,68,10,24,49,0,0,33,7,6,45,10,0,0,644,298,2.16,17,031,823303,3,170318233033
31,16,31,0,0,23,21,10,33,70,64,123,61,84,50,130,1858,747,2.49,17,031,823604,3,170318236043
14,0,0,31,25,0,13,46,19,23,40,16,0,0,0,0,852,227,3.75,17,031,806001,4,170318060014
10,0,0,10,18,16,0,11,0,102,16,123,6,0,0,0,826,312,2.65,17,031,815600,1,170318156001
8,0,0,77,0,58,7,0,0,149,35,135,18,18,0,0,1708,505,2.94,17,031,818300,2,170318183002
15,27,28,0,32,105,0,0,10,122,51,72,44,0,13,16,1588,535,2.97,17,031,819200,2,170318192002
0,0,0,31,13,12,13,13,14,0,26,80,0,11,15,99,1062,327,3.03,17,031,820101,3,170318201013
7,10,52,9,18,8,14,10,0,36,50,137,110,26,31,114,1852,632,2.93,17,031,805109,2,170318051092
19,0,35,35,8,52,16,44,12,48,30,48,57,51,58,24,1129,537,2.1,17,031,805002,3,170318050023
102,60,48,38,136,21,42,58,21,149,203,54,44,0,0,16,1721,992,1.73,17,031,805002,2,170318050022
15,0,0,10,11,20,27,16,11,10,53,69,20,30,45,7,975,344,2.83,17,031,804808,2,170318048082
12,0,0,0,26,0,0,16,15,18,44,96,88,14,18,0,966,347,2.78,17,031,804902,5,170318049025
0,14,13,0,16,0,12,29,17,43,28,23,33,79,0,28,1113,335,3.32,17,031,804902,3,170318049023
35,0,12,0,0,0,20,0,0,44,26,43,0,121,57,64,1188,422,2.81,17,031,803007,2,170318030072
54,38,0,41,13,5,65,30,44,87,4,29,20,7,0,0,1420,437,3.25,17,031,816402,1,170318164021
0,21,16,0,0,0,7,38,0,42,12,16,33,13,24,0,903,222,3.91,17,031,816402,3,170318164023
43,39,9,9,26,36,11,12,14,0,6,12,49,0,0,0,949,266,3.57,17,031,421200,1,170314212001
9,0,5,8,0,33,26,21,0,39,6,75,54,16,2,0,1185,294,4.03,17,031,814700,1,170318147001
73,22,44,12,33,58,39,32,3,30,33,34,24,0,7,0,1208,444,2.72,17,031,814700,5,170318147005
128,9,19,1,11,25,63,27,37,150,59,163,46,43,51,35,2545,867,2.94,17,031,020100,1,170310201001
41,16,38,52,30,0,15,133,34,59,69,147,80,29,13,40,2070,796,2.6,17,031,241100,2,170312411002
0,15,8,8,51,15,17,0,0,57,16,168,76,52,41,89,1278,613,2.08,17,031,242100,2,170312421002
0,0,34,18,0,0,0,13,0,40,38,20,34,27,31,65,721,320,2.25,17,031,242100,1,170312421001
229,85,98,80,104,73,0,0,0,80,30,61,57,0,6,15,1975,918,2.15,17,031,310600,1,170313106001
96,93,26,170,15,14,88,67,0,113,63,63,47,17,0,0,2561,872,2.82,17,031,020500,1,170310205001
277,81,26,0,25,24,50,32,0,110,72,46,13,0,135,0,1607,891,1.8,17,031,032100,2,170310321002
4,4,0,18,0,23,30,4,0,7,40,8,40,44,56,164,1493,442,3.38,17,031,800900,1,170318009001
7,0,0,7,6,6,18,10,0,67,79,18,33,0,0,6,766,257,2.98,17,031,822301,3,170318223013
115,120,224,0,49,110,86,126,74,184,93,127,37,47,0,19,2884,1411,2.04,17,031,822602,3,170318226023
109,16,99,171,78,63,47,16,14,73,105,37,135,34,32,65,2103,1094,1.92,17,031,823801,2,170318238012
57,45,44,0,0,35,0,17,26,34,135,138,110,87,102,0,2166,830,2.61,17,031,824105,1,170318241051
13,0,30,0,0,41,0,26,0,66,53,105,52,18,14,0,997,418,2.39,17,031,824503,3,170318245033
0,0,31,31,0,0,28,15,0,46,67,26,67,74,58,229,2109,672,3.14,17,031,824503,4,170318245034
0,24,33,28,51,42,8,13,0,9,0,0,9,0,0,0,723,217,3.33,17,031,611100,1,170316111001
45,0,30,54,0,9,15,0,12,6,0,0,0,0,0,0,685,171,4.01,17,031,611100,2,170316111002
18,25,32,45,31,90,82,0,17,15,7,35,14,0,0,0,1580,411,3.84,17,031,611400,1,170316114001
0,0,38,41,0,30,42,0,0,56,43,12,12,0,0,0,1106,274,4.03,17,031,630500,4,170316305004
40,10,0,16,9,14,0,26,0,17,41,42,49,14,71,54,1169,403,2.89,17,031,801000,2,170318010002
87,0,0,0,14,0,0,55,37,0,44,31,33,0,0,0,823,301,2.73,17,031,710800,2,170317108002
21,0,0,5,0,0,13,0,46,49,8,9,0,0,0,0,426,151,2.82,17,031,710800,1,170317108001
30,21,10,9,23,19,32,6,47,62,67,41,47,46,5,0,1388,465,2.98,17,031,730400,2,170317304002
20,59,17,0,8,12,0,21,26,31,10,28,26,9,0,0,908,267,3.36,17,031,730400,4,170317304004
16,51,66,17,23,27,0,9,0,26,21,90,57,0,0,0,1655,403,4.11,17,031,750500,4,170317505004
68,7,8,6,42,31,7,0,26,16,63,86,41,0,30,32,1268,463,2.74,17,031,561100,4,170315611004
11,0,0,31,17,0,0,7,0,53,23,70,26,76,0,0,895,314,2.85,17,031,561100,3,170315611003
48,31,15,21,73,31,55,8,38,46,59,74,20,34,21,0,1878,574,3.27,17,031,570200,1,170315702001
87,102,0,0,13,0,30,30,42,70,85,35,59,63,51,67,1429,734,1.95,17,031,030500,3,170310305003
70,6,5,40,10,0,16,2,10,26,10,46,36,0,0,6,694,283,2.45,17,031,381900,2,170313819002
54,0,10,10,10,5,0,0,0,21,21,17,35,79,30,103,1176,395,2.12,17,031,411100,2,170314111002
113,31,60,23,40,41,0,4,5,0,16,12,0,0,0,0,858,345,2.49,17,031,420600,2,170314206002
130,50,25,30,62,9,27,14,20,41,22,0,5,14,40,11,1582,500,3.16,17,031,460200,2,170314602002
18,9,17,61,0,32,0,0,9,43,31,19,7,20,0,0,646,266,2.43,17,031,450300,4,170314503004
45,7,16,22,17,0,9,15,0,28,52,43,8,0,0,0,592,262,2.26,17,031,450300,2,170314503002
18,43,0,39,5,14,4,50,0,0,50,54,30,24,4,0,1116,335,3.33,17,031,730700,1,170317307001
14,0,0,54,0,33,23,39,0,42,12,121,70,131,105,52,2281,696,3.27,17,031,824108,3,170318241083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,17,031,980000,1,170319800001
124,0,18,0,52,15,31,16,0,0,51,11,40,18,49,94,1022,519,1.97,17,031,040201,1,170310402011
89,0,0,0,0,56,33,0,0,0,0,7,40,0,0,0,596,225,2.65,17,031,031300,3,170310313003
517,133,83,85,104,76,90,13,0,59,107,2,9,40,43,57,2427,1418,1.52,17,031,031300,4,170310313004
31,53,76,88,0,66,27,79,10,75,25,130,26,0,0,0,1069,686,1.56,17,031,032100,4,170310321004
143,14,56,25,16,31,17,45,72,174,168,79,33,0,0,10,1246,883,1.41,17,031,350100,2,170313501002
115,29,50,0,29,21,33,7,15,0,57,29,0,9,15,41,1216,450,2.7,17,031,843600,1,170318436001
142,17,8,26,24,77,31,34,20,17,8,25,9,0,0,0,1506,438,3.44,17,031,834600,4,170318346004
0,0,28,10,42,29,37,0,23,8,0,103,0,34,34,19,1136,367,3.02,17,031,831800,2,170318318002
121,8,142,17,52,28,0,0,8,42,10,56,19,20,27,0,1318,550,2.4,17,031,840400,1,170318404001
52,44,39,17,91,26,9,4,0,28,18,25,55,14,20,3,683,445,1.53,17,031,841000,1,170318410001
94,27,131,44,19,34,0,14,45,11,12,64,24,0,48,0,1241,567,2.19,17,031,250500,6,170312505006
0,0,21,50,15,0,0,16,11,27,59,20,10,36,24,8,791,297,2.66,17,031,250500,3,170312505003
65,90,51,59,32,12,31,49,49,5,34,60,8,0,0,0,1351,545,2.48,17,031,251400,3,170312514003
22,48,0,10,16,0,63,8,0,34,0,9,10,0,0,0,647,220,2.89,17,031,251400,2,170312514002
72,26,40,10,23,28,7,33,35,24,17,33,2,0,0,13,1393,363,3.84,17,031,260800,1,170312608001
0,16,15,16,14,13,16,16,0,41,13,56,118,44,109,29,1482,516,2.87,17,031,815702,3,170318157023
5,21,3,25,10,0,11,4,12,13,59,85,28,20,64,52,1394,412,3.35,17,031,807800,1,170318078001
0,0,23,0,4,0,0,0,0,0,19,26,31,6,32,185,981,326,3.01,17,031,809000,2,170318090002
12,17,19,0,0,0,0,20,17,19,0,72,43,63,42,47,1064,371,2.87,17,031,808500,3,170318085003
0,18,0,14,0,14,15,17,0,10,0,17,48,13,40,13,638,219,2.9,17,031,808500,2,170318085002
10,19,0,61,23,43,29,48,15,17,112,124,46,0,47,37,1325,631,2.1,17,031,804505,3,170318045053
98,39,23,53,13,0,95,18,21,13,141,36,72,0,5,0,1227,627,1.59,17,031,804701,3,170318047013
47,17,21,34,34,29,44,13,47,11,25,20,35,0,0,16,1398,393,3.56,17,031,804701,2,170318047012
14,17,28,9,17,0,27,52,19,38,39,60,24,9,46,59,882,458,1.93,17,031,040600,2,170310406002
36,27,48,52,57,0,9,0,23,70,61,0,17,1,30,25,1334,456,2.93,17,031,817600,2,170318176002
18,7,8,43,48,8,16,9,41,106,57,151,45,17,18,29,1224,621,1.97,17,031,818402,3,170318184023
10,0,0,0,0,14,9,0,7,0,18,41,55,6,39,48,712,247,2.88,17,031,819000,1,170318190001
0,6,0,0,0,0,8,0,8,14,25,47,35,51,46,0,867,240,3.6,17,031,819300,1,170318193001
14,14,28,9,18,22,30,21,39,27,43,10,9,0,6,0,977,290,2.5,17,031,491100,4,170314911004
44,0,0,76,28,6,19,11,0,5,0,0,32,7,0,8,663,236,2.81,17,031,491100,1,170314911001
21,21,6,27,28,0,0,14,6,0,27,8,21,0,0,0,566,179,3.16,17,031,491300,4,170314913004
63,22,23,13,63,50,58,0,0,22,32,19,50,10,19,12,1685,456,3.58,17,031,510100,1,170315101001
75,31,31,121,9,43,4,7,25,2,38,20,0,8,0,13,1407,427,3.29,17,031,530100,1,170315301001
0,0,0,0,40,14,22,0,18,48,17,115,33,12,48,67,1117,434,2.57,17,031,818401,3,170318184013
16,45,48,35,50,91,27,29,66,62,93,15,45,0,0,0,2175,622,3.47,17,031,816500,2,170318165002
0,8,36,7,26,7,112,40,0,55,66,85,34,23,0,0,1487,499,2.98,17,031,817102,3,170318171023
109,57,26,64,74,13,62,39,50,113,74,21,29,5,4,0,2377,740,3.21,17,031,817300,1,170318173001
10,15,0,7,25,20,32,21,15,9,32,114,40,0,8,0,854,348,2.45,17,031,819100,2,170318191002
0,0,8,8,30,9,19,35,0,35,22,54,36,30,28,27,1049,341,3.08,17,031,806102,2,170318061022
0,0,27,0,10,11,12,0,0,11,52,61,29,0,16,9,672,238,2.82,17,031,806900,1,170318069001
22,17,7,52,0,7,31,15,0,38,47,123,48,84,67,61,1823,619,2.95,17,031,808400,1,170318084001
195,43,95,25,49,27,23,31,8,78,43,72,31,36,25,13,1536,794,1.93,17,031,030400,1,170310304001
14,0,0,8,0,7,0,25,18,37,79,69,0,17,0,33,761,307,2.45,17,031,030900,4,170310309004
76,50,48,18,23,0,66,50,9,36,55,127,54,30,11,81,1211,734,1.63,17,031,031900,1,170310319001
10,6,9,0,0,0,10,0,0,11,35,23,19,11,83,0,589,217,2.71,17,031,813000,3,170318130003
136,63,0,11,76,6,44,0,65,35,21,0,3,0,71,0,777,531,1.46,17,031,031100,2,170310311002
11,30,65,52,25,14,69,15,16,14,31,101,85,96,37,44,1415,705,1.88,17,031,031100,3,170310311003
0,0,27,13,18,0,0,19,0,61,24,34,23,21,25,91,853,356,2.4,17,031,812600,4,170318126004
62,15,22,20,0,48,5,9,27,35,24,60,19,22,0,14,1097,382,2.87,17,031,825700,3,170318257003
0,0,14,0,0,0,0,9,0,35,52,36,21,0,0,0,412,167,2.47,17,031,825803,2,170318258032
53,206,67,29,8,47,100,0,15,95,17,64,23,12,0,19,1203,755,1.59,17,031,825803,1,170318258031
11,32,9,10,0,41,10,10,7,37,61,53,0,0,8,12,763,301,2.52,17,031,826303,1,170318263031
47,14,33,51,28,6,19,11,12,36,21,47,15,25,36,0,1252,401,3.12,17,031,827300,3,170318273003
34,7,0,9,0,4,28,7,22,76,12,58,20,68,0,0,1382,345,4.01,17,031,828503,4,170318285034
8,20,47,56,8,14,27,1,0,29,24,6,8,0,8,0,582,256,2.27,17,031,828503,3,170318285033
75,0,0,9,61,39,30,7,0,24,0,35,0,0,0,0,638,280,2.28,17,031,821300,1,170318213001
28,42,0,0,65,32,45,35,35,21,23,23,14,0,53,14,656,430,1.53,17,031,830700,1,170318307001
11,9,0,0,11,0,10,0,18,0,92,63,11,0,16,58,710,299,1.98,17,031,830700,2,170318307002
25,0,10,0,0,10,42,45,10,28,56,55,21,30,22,61,809,415,1.95,17,031,830800,1,170318308001
0,1,17,31,27,26,8,25,29,13,0,41,17,23,0,12,1073,270,3.97,17,031,830600,4,170318306004
0,14,0,71,0,52,24,0,0,60,63,25,20,0,0,42,1251,371,3.36,17,031,806004,4,170318060044
12,134,31,19,69,57,19,31,14,12,95,56,41,73,10,0,1575,673,2.34,17,031,805105,4,170318051054
15,17,14,29,7,18,4,13,8,4,0,0,11,7,5,8,415,160,2.59,17,031,351500,2,170313515002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,17,031,990000,0,170319900000
27,8,18,59,31,52,26,0,42,22,48,26,0,8,17,0,1224,384,3.19,17,031,460301,1,170314603011
46,0,19,49,15,16,0,27,0,0,5,20,0,0,23,0,660,220,3.0,17,031,460302,2,170314603022
178,62,27,35,35,15,64,25,14,33,7,48,63,16,0,0,1664,622,2.66,17,031,431302,3,170314313023
105,25,86,169,0,3,27,32,0,21,0,27,10,0,11,0,1521,516,2.8,17,031,431301,3,170314313013
0,8,38,26,24,56,0,38,25,33,19,68,52,53,34,9,1151,483,2.38,17,031,823605,2,170318236052
46,58,18,16,11,14,37,87,16,56,71,143,90,12,52,22,2429,749,3.05,17,031,823803,1,170318238031
0,0,45,24,0,12,15,49,20,36,0,32,41,26,35,0,1048,335,3.13,17,031,823803,2,170318238032
29,18,77,40,26,142,16,34,10,42,77,134,167,68,69,9,1820,958,1.9,17,031,824506,4,170318245064
20,0,24,20,35,72,61,50,16,53,52,202,53,0,14,0,1743,672,2.59,17,031,824701,1,170318247011
66,33,72,78,11,0,19,63,9,83,128,77,0,0,10,0,1932,649,2.94,17,031,826600,3,170318266003
9,51,79,0,11,0,0,0,0,33,27,81,54,0,0,23,978,368,2.66,17,031,826600,2,170318266002
15,15,11,22,50,4,30,9,4,15,8,92,21,25,23,23,953,367,2.6,17,031,750300,2,170317503002
0,5,0,0,0,7,8,8,18,11,39,69,16,36,38,8,746,263,2.84,17,031,750400,3,170317504003
10,65,0,20,78,0,19,15,0,0,10,0,0,26,0,0,679,243,2.79,17,031,770500,2,170317705002
10,0,0,23,9,0,44,14,9,40,33,0,26,5,71,211,1494,495,3.02,17,031,800400,2,170318004002
9,13,0,0,35,23,0,41,0,49,7,49,52,74,51,125,1442,528,2.73,17,031,801607,1,170318016071
0,16,4,0,22,0,8,0,0,7,7,9,13,25,55,81,711,247,2.88,17,031,802100,1,170318021001
13,0,8,6,7,16,13,9,25,16,29,82,50,64,61,107,1523,506,3.01,17,031,803100,2,170318031002
0,0,15,14,16,0,8,16,46,33,26,25,11,18,44,55,828,327,2.53,17,031,802801,1,170318028011
0,0,18,0,26,16,0,7,17,16,53,53,11,38,100,33,1069,388,2.76,17,031,802801,4,170318028014
11,0,0,0,10,0,19,0,0,49,36,93,45,48,51,28,1059,390,2.72,17,031,803607,4,170318036074
0,0,14,45,34,19,0,11,0,41,30,74,68,79,31,0,1125,446,2.52,17,031,804606,3,170318046063
20,0,58,0,29,24,0,74,23,12,18,9,46,0,0,0,648,313,2.07,17,031,810502,1,170318105021
50,11,51,11,0,10,30,10,16,9,19,56,15,18,0,0,864,306,2.82,17,031,810502,4,170318105024
16,26,39,46,67,55,54,13,0,38,39,36,64,13,6,13,1296,525,2.47,17,031,810701,2,170318107012
32,28,65,48,43,34,41,26,16,44,11,51,112,56,8,13,1779,628,2.83,17,031,810800,2,170318108002
8,0,41,16,6,0,7,22,7,9,75,85,39,13,34,25,1173,387,3.03,17,031,810800,4,170318108004
32,11,38,0,13,10,21,52,11,41,76,41,55,46,25,0,1512,472,3.2,17,031,811402,2,170318114022
0,18,7,49,9,30,35,17,12,89,141,87,67,33,25,0,1821,619,2.94,17,031,811500,1,170318115001
8,16,0,0,9,11,7,36,0,8,30,11,14,29,10,93,1380,282,2.76,17,031,811900,2,170318119002
7,0,59,0,0,16,0,0,0,21,82,61,8,39,45,19,882,357,2.47,17,031,811900,1,170318119001
4,0,0,26,16,21,32,40,25,47,51,53,66,8,0,0,1185,389,3.05,17,031,600900,4,170316009004
33,18,61,19,20,43,41,46,8,17,48,42,8,0,5,0,1916,409,4.68,17,031,630300,1,170316303001
30,28,32,34,17,43,19,18,31,97,88,52,9,12,9,0,1358,519,2.37,17,031,828702,1,170318287021
21,22,14,15,14,7,0,16,18,20,79,102,41,9,20,16,894,414,2.16,17,031,819500,3,170318195003
45,11,22,16,0,15,0,8,27,37,28,26,20,18,32,6,541,311,1.74,17,031,819500,2,170318195002
149,78,24,37,44,0,31,18,0,22,12,0,0,0,0,0,1522,415,3.67,17,031,460700,1,170314607001
32,0,51,8,8,18,0,0,0,8,3,0,0,0,9,7,571,144,3.97,17,031,491000,3,170314910003
6,3,8,5,0,0,15,12,0,27,38,67,32,24,35,43,726,315,2.3,17,031,051200,1,170310512001
71,0,55,92,29,24,14,28,39,49,0,74,54,26,38,191,1863,784,2.38,17,031,050200,3,170310502003
29,8,78,41,19,42,47,56,25,65,52,127,68,21,41,26,1647,745,2.21,17,031,040100,2,170310401002
18,18,0,0,6,33,0,47,17,26,10,39,65,23,19,51,805,372,2.16,17,031,050300,2,170310503002
33,28,36,0,24,20,24,41,7,34,89,138,27,37,9,16,892,563,1.58,17,031,060200,1,170310602001
0,49,0,0,0,15,0,27,42,0,56,48,58,105,16,76,1013,492,2.0,17,031,070200,2,170310702002
135,0,0,0,37,14,25,33,13,34,109,79,136,92,125,183,2120,1015,2.07,17,031,070300,1,170310703001
56,29,53,61,58,16,22,29,30,16,53,14,41,0,0,0,1689,478,3.53,17,031,221000,2,170312210002
48,17,19,57,47,13,33,20,0,14,29,16,19,7,18,0,1165,357,3.26,17,031,230500,2,170312305002
80,0,33,35,3,6,0,16,4,23,30,44,31,25,19,4,774,353,2.18,17,031,241200,2,170312412002
12,8,17,7,4,0,11,0,24,26,53,64,29,47,38,60,962,400,2.37,17,031,243200,2,170312432002
54,37,30,52,55,28,60,45,67,59,80,91,49,7,26,0,2803,740,3.79,17,031,820400,3,170318204003
5,0,6,47,24,13,26,6,6,31,78,122,41,55,8,3,1993,471,4.23,17,031,820800,1,170318208001
23,5,0,7,0,41,31,7,17,51,57,31,10,0,23,3,806,306,2.63,17,031,170700,2,170311707002
22,17,69,58,47,37,42,26,7,0,24,20,0,22,0,23,1177,414,2.82,17,031,530200,4,170315302004
37,22,48,45,38,0,0,0,0,31,15,0,12,0,0,0,1330,248,5.36,17,031,530200,2,170315302002
11,53,67,39,28,12,11,72,9,27,27,54,24,5,0,0,1594,439,3.63,17,031,580100,1,170315801001
17,9,37,62,60,0,43,32,18,12,38,9,19,0,0,0,1236,356,3.47,17,031,580600,3,170315806003
16,29,22,36,37,47,22,5,89,66,92,39,50,48,17,0,1842,615,2.97,17,031,590500,1,170315905001
52,52,47,19,98,13,0,16,15,43,75,51,29,12,0,0,1748,522,3.35,17,031,600400,1,170316004001
73,63,0,62,95,24,13,26,19,18,11,18,10,0,0,0,1324,432,3.06,17,031,827500,3,170318275003
80,10,44,7,13,0,58,20,6,83,106,45,132,38,20,20,2240,682,3.07,17,031,827801,4,170318278014
0,54,31,0,69,34,49,0,0,11,0,30,0,0,0,0,834,278,3.0,17,031,828506,5,170318285065
103,0,37,56,10,95,20,76,36,20,23,203,39,220,78,0,3553,1016,3.5,17,031,828506,1,170318285061
161,44,12,91,38,29,0,56,6,21,41,43,0,10,14,0,1600,566,2.78,17,031,829100,2,170318291002
13,63,33,49,73,0,32,8,0,88,13,9,9,0,11,0,852,401,2.12,17,031,829500,3,170318295003
8,38,27,29,13,13,11,40,32,124,143,80,86,13,50,98,1676,805,2.08,17,031,804608,3,170318046083
134,0,14,0,59,0,30,59,9,40,31,49,115,28,76,217,1395,861,1.52,17,031,063200,4,170310632004
32,14,0,15,28,15,0,82,0,68,24,140,31,25,36,54,1015,564,1.8,17,031,063400,2,170310634002
0,0,17,22,0,0,61,27,0,35,19,104,22,29,23,43,1061,402,2.64,17,031,804611,3,170318046113
14,0,13,0,0,0,13,0,0,28,33,182,216,84,55,158,2368,796,2.97,17,031,804609,1,170318046091
77,56,31,0,10,24,44,59,9,72,30,105,52,0,17,11,1870,597,3.1,17,031,020702,3,170310207023
36,11,29,47,0,70,14,17,14,131,53,17,51,0,25,27,1418,542,2.62,17,031,150502,1,170311505021
0,0,16,12,11,0,0,17,16,45,74,121,87,75,111,66,2018,651,3.1,17,031,804607,1,170318046071
9,0,0,41,49,13,16,21,101,96,94,84,25,0,0,30,1653,579,2.85,17,031,804709,1,170318047091
0,0,42,0,0,0,31,51,25,11,127,128,73,11,13,12,1507,524,2.87,17,031,804709,4,170318047094
7,6,48,0,24,7,8,21,7,31,35,59,44,39,17,28,857,381,2.25,17,031,805001,1,170318050011
0,16,6,30,8,0,21,30,7,15,7,75,74,31,38,81,1330,439,3.03,17,031,805001,4,170318050014
10,62,21,42,26,0,17,25,26,75,10,29,10,33,30,40,933,456,1.76,17,031,805110,2,170318051102
8,0,0,0,19,0,9,8,25,23,37,34,56,14,35,50,963,318,3.03,17,031,805201,1,170318052011
8,0,0,0,12,7,7,0,0,34,25,50,14,10,48,62,913,277,3.3,17,031,805202,1,170318052021
78,41,47,79,61,75,0,20,0,39,54,43,17,18,0,0,1358,572,2.37,17,031,430101,4,170314301014
79,98,31,78,43,0,55,16,36,10,61,41,8,36,48,0,1098,640,1.7,17,031,010501,1,170310105011
9,0,0,11,20,15,26,18,11,23,34,0,42,9,16,0,808,234,3.45,17,031,190800,2,170311908002
30,41,57,6,38,18,32,31,10,24,11,19,69,0,0,0,1127,386,2.92,17,031,251300,5,170312513005
11,16,0,0,0,0,0,34,87,104,197,145,70,93,57,198,1717,1012,1.7,17,031,063302,1,170310633021
13,14,0,0,29,11,0,42,43,55,155,140,139,29,14,0,1010,684,1.48,17,031,063302,2,170310633022
17,0,40,30,0,21,15,0,67,0,13,52,59,14,15,0,1061,343,3.09,17,031,220701,2,170312207012
111,24,79,16,24,29,10,4,20,33,19,45,16,0,0,0,1425,430,3.31,17,031,836700,1,170318367001
39,59,18,25,18,9,0,26,48,20,121,69,25,42,136,131,1576,786,2.01,17,031,832200,2,170318322002
0,14,0,26,49,8,20,0,14,35,80,19,57,73,131,155,1434,681,2.11,17,031,831000,2,170318310002
32,22,62,0,33,43,29,11,21,90,109,110,81,44,8,42,1682,737,2.28,17,031,770902,2,170317709022
18,25,51,29,24,16,46,0,25,10,16,67,8,0,0,0,1147,335,3.42,17,031,730202,1,170317302021
46,46,58,15,14,0,35,72,85,0,21,41,0,25,8,0,1657,466,3.56,17,031,660302,2,170316603022
13,10,107,0,27,17,27,78,0,73,8,10,0,0,0,0,1262,370,3.41,17,031,660302,4,170316603024
102,86,8,8,26,24,24,0,0,38,10,41,8,9,0,0,957,384,1.97,17,031,430700,2,170314307002
82,26,10,16,33,19,0,6,6,23,53,39,25,0,5,0,1192,343,3.48,17,031,837000,2,170318370002
37,32,26,0,0,25,16,6,15,3,21,13,0,0,9,0,503,203,2.48,17,031,831400,1,170318314001
0,15,17,10,0,5,27,33,16,35,16,52,95,31,29,5,1259,386,3.23,17,031,825200,2,170318252002
12,17,30,29,42,40,46,44,0,27,115,75,85,0,32,0,1037,594,1.75,17,031,802608,4,170318026084
0,0,14,13,7,13,0,27,5,23,16,98,80,133,49,0,1129,478,2.36,17,031,803013,3,170318030133
73,106,0,16,0,0,22,94,47,174,69,83,71,28,15,16,2116,814,2.6,17,031,802404,1,170318024041
88,142,32,37,37,69,29,48,0,86,50,101,20,14,39,0,1868,792,2.25,17,031,802404,4,170318024044
37,34,27,9,67,29,25,0,0,83,76,18,12,25,0,26,1802,468,3.12,17,031,140302,3,170311403023
0,7,34,0,6,83,21,22,29,22,106,89,54,15,96,0,1929,584,3.29,17,031,150402,3,170311504023
14,21,8,0,18,21,0,0,9,10,33,6,18,63,10,0,606,231,2.62,17,031,110501,2,170311105012
98,18,83,59,86,82,20,0,81,42,42,75,31,0,8,18,1418,743,1.91,17,031,110502,1,170311105021
242,123,48,38,8,8,14,51,0,28,52,19,44,60,15,23,1537,773,1.98,17,031,010503,1,170310105031
53,0,64,6,38,8,32,18,34,42,50,47,26,31,24,0,1184,473,2.5,17,031,010702,3,170310107023
72,39,23,0,24,76,0,0,0,0,44,132,33,0,11,0,1224,454,2.42,17,031,806104,2,170318061042
0,8,0,56,27,0,23,55,0,54,0,44,6,47,7,57,1137,384,2.34,17,031,770601,2,170317706012
26,25,11,11,0,6,35,7,4,51,11,30,9,11,8,10,1283,255,5.03,17,031,491200,1,170314912001
15,10,7,0,9,19,11,36,43,18,11,54,40,43,23,34,1052,373,2.82,17,031,805401,3,170318054013
8,0,36,0,73,0,0,3,0,63,30,73,0,0,0,0,777,286,2.72,17,031,710400,6,170317104006
10,8,53,24,0,11,39,0,0,97,8,12,8,0,0,0,789,270,2.92,17,031,710400,3,170317104003
