B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
7,8,14,0,0,0,0,0,7,0,29,83,36,55,45,116,1226,400,3.07,17,031,100400,2,170311004002
23,8,0,13,15,9,26,24,8,8,65,54,33,25,47,79,1298,437,2.96,17,031,100700,5,170311007005
23,0,7,16,8,32,8,0,8,16,16,97,57,68,32,8,973,396,2.43,17,031,100700,4,170311007004
0,0,23,8,8,0,8,0,8,43,34,40,32,46,72,41,994,363,2.74,17,031,100700,1,170311007001
18,0,0,0,0,0,83,22,0,0,0,13,0,45,123,87,1135,391,2.87,17,031,120300,6,170311203006
20,20,0,0,0,20,0,0,0,0,35,18,15,10,12,120,875,270,3.24,17,031,120300,4,170311203004
73,0,0,21,0,0,0,0,0,24,0,31,39,33,69,62,866,352,2.46,17,031,120300,5,170311203005
0,0,12,0,0,30,0,0,46,0,9,43,104,27,21,0,911,292,3.12,17,031,804805,2,170318048052
44,0,0,31,0,10,37,0,16,39,102,77,83,39,45,24,1214,547,2.22,17,031,804805,1,170318048051
19,17,30,27,0,15,11,20,15,60,162,137,235,156,111,60,3031,1075,2.82,17,031,804805,4,170318048054
13,13,51,13,126,68,28,27,17,126,35,73,51,0,0,5,1818,646,2.81,17,031,805107,4,170318051074
30,77,51,0,33,6,0,25,59,118,89,125,30,0,53,0,1214,696,1.74,17,031,805107,2,170318051072
110,42,79,13,0,65,46,48,26,4,11,48,13,5,0,15,1893,525,2.79,17,031,690300,2,170316903002
62,47,71,11,0,0,5,8,0,16,0,18,0,8,0,7,550,253,2.17,17,031,690300,1,170316903001
29,8,34,25,10,8,21,19,25,30,9,11,43,0,0,10,724,282,2.57,17,031,816500,3,170318165003
28,10,29,41,0,11,0,31,0,29,18,71,29,0,12,0,1287,309,4.13,17,031,816500,1,170318165001
0,0,0,0,0,0,0,0,21,18,18,59,26,9,55,6,612,212,2.89,17,031,817102,2,170318171022
68,0,10,10,0,0,10,0,0,11,123,132,4,0,19,27,1205,414,2.91,17,031,817102,1,170318171021
20,10,0,25,7,101,28,0,28,0,67,70,10,10,22,0,705,398,1.77,17,031,819100,1,170318191001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,17,031,060900,2,170310609002
0,99,0,0,0,40,54,0,91,69,183,98,132,56,31,50,1130,903,1.25,17,031,060900,1,170310609001
9,0,0,10,8,0,0,10,0,9,8,59,81,30,70,40,973,334,2.91,17,031,803005,1,170318030051
69,77,9,0,38,57,57,30,32,19,77,22,53,33,10,117,1502,700,2.15,17,031,803005,2,170318030052
24,0,55,0,0,12,0,0,0,27,13,131,120,54,192,129,1720,757,2.24,17,031,803300,3,170318033003
143,81,93,9,25,5,26,0,0,20,3,0,0,0,5,5,981,415,2.36,17,031,340600,1,170313406001
136,85,31,62,17,34,39,17,24,60,16,79,44,15,27,32,1875,718,2.61,17,031,340300,1,170313403001
18,33,0,0,0,0,0,0,0,37,0,88,0,0,20,0,372,196,1.9,17,031,351000,1,170313510001
179,54,17,0,55,22,17,57,0,49,53,37,63,0,0,0,735,603,1.22,17,031,351000,2,170313510002
220,38,60,99,37,21,124,68,25,193,215,168,101,12,16,19,2162,1416,1.53,17,031,351000,3,170313510003
0,0,11,19,47,54,20,42,65,96,31,85,30,12,10,0,2107,522,4.04,17,031,814300,1,170318143001
27,0,11,0,36,0,0,33,0,0,9,60,0,10,0,0,391,186,2.1,17,031,691000,2,170316910002
39,97,7,0,0,0,13,0,0,21,23,15,25,0,6,0,390,246,1.59,17,031,691000,3,170316910003
16,0,0,7,0,29,30,0,0,12,8,11,30,9,10,18,503,180,2.79,17,031,691000,4,170316910004
130,40,22,10,11,0,57,0,0,11,23,10,0,0,0,0,620,314,1.97,17,031,710400,2,170317104002
43,80,8,7,20,24,7,10,0,25,71,67,47,22,43,0,1839,474,3.88,17,031,710400,5,170317104005
20,18,0,0,29,9,24,0,0,7,43,48,0,0,10,0,769,208,3.7,17,031,710400,4,170317104004
49,32,0,0,0,28,15,0,0,7,0,0,0,0,15,11,320,157,2.04,17,031,710400,1,170317104001
19,0,42,17,0,0,23,0,20,0,13,59,79,11,78,29,1029,390,2.64,17,031,740400,1,170317404001
0,0,22,0,0,0,5,44,36,13,39,30,38,20,7,33,752,287,2.62,17,031,740400,2,170317404002
79,57,139,31,26,12,67,44,0,0,51,92,121,120,62,168,1848,1069,1.73,17,031,803300,2,170318033002
9,0,0,0,17,17,40,16,26,52,97,89,62,126,184,56,2065,791,2.56,17,031,803300,1,170318033001
0,18,0,1,0,0,0,2,0,17,14,60,59,75,72,143,1350,461,2.93,17,031,803605,1,170318036051
36,0,29,20,0,0,0,14,14,17,0,0,35,71,88,70,928,394,2.31,17,031,803605,2,170318036052
96,59,16,17,0,30,0,12,17,13,95,262,102,31,34,46,1484,830,1.68,17,031,281900,2,170312819002
0,0,22,17,4,0,10,74,34,2,44,64,31,7,0,7,1191,316,3.77,17,031,811302,1,170318113021
0,12,0,0,0,13,8,0,0,21,19,47,43,9,68,57,872,297,2.94,17,031,812100,2,170318121002
36,0,9,0,0,0,10,8,18,0,34,42,35,59,30,65,1109,346,3.21,17,031,812100,4,170318121004
0,20,0,0,0,27,11,16,0,24,45,9,43,20,41,133,1081,389,2.78,17,031,812100,3,170318121003
35,0,26,13,0,27,0,20,0,42,64,0,62,8,0,0,943,297,3.16,17,031,813500,1,170318135001
20,0,0,0,37,10,24,12,20,63,84,62,72,25,0,11,1450,440,3.3,17,031,813500,4,170318135004
0,0,26,0,0,50,0,49,9,110,19,27,51,0,27,9,1486,377,3.94,17,031,813500,2,170318135002
31,0,12,23,9,0,0,44,32,88,105,38,59,44,9,0,2016,494,4.08,17,031,813600,3,170318136003
32,70,0,19,12,25,33,17,29,56,75,78,24,20,27,8,2014,525,3.84,17,031,813600,2,170318136002
0,8,9,35,78,25,0,8,15,0,56,54,51,3,38,13,1030,393,2.62,17,031,150700,1,170311507001
19,0,0,0,9,23,8,0,17,16,34,29,37,20,27,0,611,239,2.56,17,031,150700,3,170311507003
9,0,10,53,14,0,12,11,0,40,9,12,20,12,23,0,730,225,3.24,17,031,161300,3,170311613003
37,7,41,0,68,30,28,8,53,128,44,42,25,40,17,0,1260,568,2.13,17,031,161300,2,170311613002
31,52,30,36,43,35,54,47,24,45,85,26,77,44,11,15,1595,655,2.36,17,031,210400,1,170312104001
0,11,20,0,14,44,6,17,5,26,31,43,35,20,8,16,985,296,3.33,17,031,210400,2,170312104002
60,12,0,16,78,0,0,39,0,28,26,24,86,28,30,85,808,512,1.58,17,031,031200,1,170310312001
73,29,95,0,42,0,55,128,52,28,33,28,0,91,14,0,2287,668,2.99,17,031,031200,2,170310312002
0,0,0,23,13,28,24,0,0,26,11,56,114,37,103,275,2116,710,2.89,17,031,802900,3,170318029003
11,0,0,0,0,12,0,33,0,64,0,65,35,27,46,138,1186,431,2.75,17,031,802900,4,170318029004
15,0,0,0,11,0,0,23,0,0,23,56,70,66,81,174,1593,519,3.07,17,031,802900,2,170318029002
7,0,9,10,19,10,26,17,32,27,60,49,86,19,51,43,1022,465,2.2,17,031,803604,2,170318036042
8,0,0,6,30,27,0,9,3,24,49,63,19,32,50,30,887,350,2.53,17,031,803604,4,170318036044
0,0,0,9,9,28,0,17,12,27,57,110,75,30,50,43,1181,467,2.53,17,031,803604,3,170318036043
26,27,16,17,0,33,37,27,16,69,35,107,76,0,19,53,1153,558,1.92,17,031,803604,1,170318036041
29,0,0,0,23,6,0,9,8,27,87,32,17,44,9,55,937,346,2.71,17,031,803800,2,170318038002
32,14,28,37,23,10,0,18,22,31,83,144,60,28,28,126,1431,684,2.08,17,031,803800,3,170318038003
0,11,9,9,10,0,0,7,7,15,20,18,55,39,101,31,968,332,2.92,17,031,803800,4,170318038004
0,0,0,0,0,27,0,20,34,37,38,68,59,16,113,9,1178,421,2.8,17,031,803800,1,170318038001
22,17,16,26,0,12,8,6,16,10,44,52,31,9,25,10,870,304,2.33,17,031,241000,2,170312410002
26,13,0,14,11,37,0,35,0,42,29,18,0,0,55,0,476,280,1.7,17,031,480400,4,170314804004
30,28,28,0,74,17,0,0,38,54,14,68,36,14,42,0,995,443,2.25,17,031,480400,3,170314804003
50,27,38,33,17,0,0,23,7,53,60,40,67,116,92,51,1842,674,2.71,17,031,241100,1,170312411001
82,161,29,31,36,64,0,0,12,0,14,35,47,133,240,47,1769,931,1.9,17,031,242000,2,170312420002
63,0,0,14,12,15,0,0,0,0,41,16,71,105,132,204,2031,673,3.02,17,031,242000,1,170312420001
6,0,0,14,8,0,0,19,22,34,56,57,51,122,106,237,1793,732,2.45,17,031,242100,3,170312421003
23,18,14,19,20,0,38,24,24,28,48,73,63,67,32,59,1286,550,2.34,17,031,310400,1,170313104001
68,19,20,150,21,0,38,0,25,0,111,46,0,0,44,0,1331,542,2.46,17,031,310600,3,170313106003
0,0,74,45,0,45,63,32,0,36,45,92,22,45,0,0,915,499,1.74,17,031,310600,2,170313106002
67,5,7,4,0,17,9,0,7,28,53,56,7,51,77,299,3150,687,1.59,17,031,320400,1,170313204001
30,20,18,20,19,72,33,6,36,96,91,112,119,63,112,131,1889,978,1.92,17,031,031800,1,170310318001
127,20,0,26,27,27,0,0,26,25,126,147,133,0,56,165,1501,905,1.56,17,031,032100,1,170310321001
0,0,25,0,0,0,0,0,12,8,0,60,27,15,30,114,876,291,3.01,17,031,800900,2,170318009002
5,0,0,12,7,9,10,61,0,44,14,60,21,31,34,17,1224,325,3.77,17,031,822301,1,170318223011
18,0,0,17,0,8,9,0,10,19,34,17,36,56,0,17,705,241,2.93,17,031,822301,2,170318223012
22,72,26,43,5,22,0,0,23,37,19,36,30,8,43,25,1157,411,2.82,17,031,822301,4,170318223014
15,0,0,11,15,47,0,0,50,27,0,31,31,70,98,37,1379,432,3.18,17,031,822602,1,170318226021
15,0,34,0,14,20,39,37,31,79,124,178,140,205,114,152,2986,1182,2.53,17,031,822602,2,170318226022
0,0,0,0,17,14,0,0,15,16,64,91,115,102,87,317,2618,838,3.12,17,031,823801,1,170318238011
0,0,0,16,15,0,26,58,18,0,0,78,80,52,15,25,1218,383,3.18,17,031,824105,3,170318241053
16,38,14,36,20,35,50,14,7,101,17,61,86,210,204,185,2999,1094,2.74,17,031,824105,2,170318241052
18,0,19,0,0,0,113,0,0,76,51,94,19,0,10,0,676,400,1.69,17,031,824503,1,170318245031
105,19,32,19,0,56,25,0,24,86,94,155,31,56,58,25,1882,785,2.4,17,031,824503,5,170318245035
40,28,51,0,22,30,47,35,26,46,41,50,12,8,11,0,1244,447,2.78,17,031,400400,1,170314004001
67,19,10,28,6,46,72,0,22,0,43,13,0,14,0,5,840,345,2.36,17,031,400400,2,170314004002
37,20,42,62,19,26,25,20,25,15,38,14,0,0,0,0,1098,343,3.2,17,031,611100,3,170316111003
0,0,20,18,20,0,24,0,12,10,10,0,0,19,0,0,364,133,2.74,17,031,611400,2,170316114002
57,21,17,96,10,32,16,0,27,21,33,10,42,0,0,0,1213,382,3.15,17,031,611400,3,170316114003
0,0,64,84,61,16,27,0,28,55,88,0,33,0,14,0,1563,470,3.33,17,031,630500,1,170316305001
7,0,19,34,55,21,22,83,42,30,54,24,14,24,33,0,1844,462,3.98,17,031,630500,3,170316305003
39,0,0,0,50,0,54,0,18,18,46,14,0,0,14,15,1079,268,4.03,17,031,630500,2,170316305002
24,34,27,34,29,39,30,62,0,12,18,30,56,58,27,14,1532,494,3.1,17,031,640100,1,170316401001
0,26,0,16,26,49,15,13,0,16,64,68,34,0,0,0,671,327,2.05,17,031,480400,7,170314804007
15,0,0,51,0,34,0,18,41,0,25,72,55,0,36,0,1065,347,3.07,17,031,480400,1,170314804001
11,30,0,19,0,0,118,0,64,44,0,18,39,13,0,0,948,356,2.66,17,031,480400,2,170314804002
0,0,0,0,0,0,58,18,0,0,16,15,0,0,0,49,443,156,2.84,17,031,480400,5,170314804005
35,32,0,31,56,13,10,0,0,6,23,9,0,14,0,0,547,229,2.38,17,031,520200,1,170315202001
125,34,0,47,52,36,29,45,34,32,45,23,7,0,0,0,1897,509,3.73,17,031,520200,3,170315202003
38,95,50,21,23,21,21,56,30,147,30,154,57,49,22,11,2852,825,3.46,17,031,520600,1,170315206001
50,15,7,49,0,53,30,23,11,73,44,55,34,5,10,10,1445,469,3.08,17,031,560300,1,170315603001
43,17,32,35,16,7,19,12,67,55,32,31,41,29,62,25,1863,523,3.56,17,031,560300,2,170315603002
13,0,12,25,70,0,0,0,0,53,24,35,27,78,74,26,1408,437,3.22,17,031,560800,1,170315608001
0,14,16,0,0,14,0,13,39,30,0,43,151,15,49,28,1162,412,2.82,17,031,560800,5,170315608005
23,50,12,64,36,12,32,54,0,37,61,140,0,95,26,0,1471,642,2.29,17,031,560800,2,170315608002
34,10,19,9,60,0,15,24,27,54,65,48,63,53,64,194,1667,739,2.25,17,031,808800,1,170318088001
7,10,0,17,9,8,0,0,18,25,29,37,30,26,89,330,2199,635,2.73,17,031,808800,2,170318088002
52,34,6,0,8,31,0,0,8,0,0,17,21,20,10,27,764,234,3.26,17,031,809200,4,170318092004
22,46,18,18,5,0,0,18,0,35,41,64,10,0,8,0,763,285,2.68,17,031,809200,1,170318092001
0,20,11,10,18,11,0,30,18,0,29,58,36,36,40,30,848,347,2.44,17,031,810501,3,170318105013
10,21,0,39,0,37,0,0,10,26,21,7,60,29,48,21,935,329,2.84,17,031,810501,5,170318105015
37,0,20,0,10,10,8,36,29,0,53,71,46,50,23,47,1264,440,2.59,17,031,810501,2,170318105012
32,0,32,33,0,9,0,0,0,0,14,35,0,13,0,0,311,168,1.85,17,031,811100,1,170318111001
0,11,0,0,0,53,0,34,20,0,0,130,58,0,0,23,1278,329,3.88,17,031,811100,3,170318111003
8,0,23,7,8,23,7,21,17,9,56,16,22,29,49,8,975,303,3.22,17,031,811200,3,170318112003
0,0,0,0,8,0,11,8,6,0,54,0,11,13,10,0,317,121,2.62,17,031,811200,5,170318112005
16,8,13,41,9,17,15,20,33,37,50,61,86,43,61,36,1588,546,2.91,17,031,811200,2,170318112002
4,0,0,10,11,0,0,8,0,29,40,0,8,33,55,55,496,253,1.96,17,031,812500,2,170318125002
92,99,26,22,20,8,0,9,0,0,26,37,54,34,34,59,921,520,1.77,17,031,812500,3,170318125003
32,61,0,15,0,36,54,0,0,26,75,39,28,18,24,56,1078,464,2.32,17,031,812500,1,170318125001
32,73,30,80,35,8,25,58,0,54,53,22,42,36,32,79,1237,659,1.77,17,031,812700,3,170318127003
25,10,0,20,0,0,9,8,0,43,37,52,39,57,27,63,769,390,1.97,17,031,812700,2,170318127002
9,0,0,16,0,0,0,16,0,0,17,12,22,17,40,64,628,213,2.95,17,031,815702,1,170318157021
216,73,129,0,32,0,41,0,18,83,143,71,64,38,32,0,2055,940,2.19,17,031,830201,1,170318302011
51,36,66,55,0,42,39,47,6,8,23,81,58,18,42,7,1341,579,2.32,17,031,819100,4,170318191004
8,8,0,0,0,0,0,0,0,8,9,17,7,10,60,141,942,268,3.29,17,031,819600,1,170318196001
9,0,27,8,18,0,0,0,9,0,48,43,27,52,44,69,922,354,2.6,17,031,819600,3,170318196003
8,0,19,0,0,0,8,8,0,42,25,25,17,26,33,51,691,262,2.56,17,031,819600,4,170318196004
0,0,8,0,0,0,9,0,0,0,0,25,35,17,96,155,1190,345,3.45,17,031,819600,2,170318196002
24,40,9,8,7,0,21,42,0,28,36,78,44,0,15,15,1057,367,2.88,17,031,827804,3,170318278043
15,40,0,34,33,13,12,10,11,47,29,99,54,36,0,12,1100,445,2.46,17,031,827804,1,170318278041
6,0,0,0,7,0,15,39,21,25,7,58,50,0,42,4,812,274,2.96,17,031,827804,2,170318278042
151,25,11,0,76,51,89,0,21,123,59,47,0,21,30,0,2363,704,3.27,17,031,827500,2,170318275002
0,36,23,0,0,15,24,33,0,34,25,51,23,14,21,25,876,324,2.7,17,031,819300,3,170318193003
19,8,55,17,0,36,65,77,0,63,53,70,19,74,0,11,2116,567,3.69,17,031,820400,2,170318204002
28,9,5,19,17,39,7,18,11,6,77,63,58,45,15,7,1325,424,3.13,17,031,820800,2,170318208002
6,0,1,8,10,14,30,16,7,17,30,55,27,28,22,25,927,296,3.13,17,031,820800,3,170318208003
85,141,63,31,40,59,21,46,26,73,99,196,44,65,57,23,1931,1069,1.65,17,031,170100,1,170311701001
29,0,0,41,0,6,0,19,28,48,34,73,26,12,45,17,1160,378,3.07,17,031,170700,1,170311707001
30,58,56,13,0,0,0,3,0,36,70,54,21,23,29,0,1104,393,2.81,17,031,170700,3,170311707003
36,0,9,19,0,0,0,0,0,10,0,46,13,21,9,0,446,163,2.74,17,031,530200,1,170315302001
59,12,71,33,0,14,18,23,27,46,45,26,22,76,8,10,1922,490,3.92,17,031,530200,5,170315302005
26,5,0,61,20,17,0,5,18,10,52,76,38,24,4,0,1501,356,3.49,17,031,560100,1,170315601001
103,7,18,11,0,38,6,14,10,16,3,20,5,5,5,0,750,261,2.83,17,031,691500,2,170316915002
87,34,16,9,5,0,12,0,8,39,12,13,7,0,0,0,636,242,2.63,17,031,691500,3,170316915003
139,54,102,39,11,31,12,52,0,15,24,51,3,0,0,0,1250,533,2.35,17,031,710100,1,170317101001
0,0,0,16,0,45,0,15,0,0,61,57,45,63,28,26,995,356,2.79,17,031,805402,5,170318054025
0,0,0,28,0,13,14,15,0,0,16,16,0,68,27,0,495,197,2.51,17,031,805402,1,170318054021
15,0,0,33,45,19,43,16,15,0,60,48,31,65,62,24,1206,476,2.53,17,031,805402,4,170318054024
0,46,18,17,0,17,0,16,39,15,53,91,30,15,26,64,1274,447,2.85,17,031,805402,2,170318054022
0,15,0,16,31,0,0,0,19,16,0,44,61,51,60,25,1003,338,2.97,17,031,805402,3,170318054023
8,0,17,0,5,0,0,0,7,8,15,29,14,8,77,25,640,213,3.0,17,031,806300,3,170318063003
0,0,0,8,9,35,0,2,20,12,9,97,51,46,64,34,1062,387,2.74,17,031,806300,5,170318063005
0,0,0,0,11,0,0,45,0,25,37,25,41,52,18,25,741,279,2.66,17,031,806300,6,170318063006
0,28,8,0,35,23,12,31,0,28,24,19,17,38,15,25,707,303,2.33,17,031,806300,4,170318063004
44,0,12,8,47,0,0,0,0,29,17,19,44,36,11,42,695,309,2.25,17,031,806300,1,170318063001
10,0,12,4,32,15,0,10,8,20,8,26,56,41,97,101,1315,440,2.99,17,031,807100,3,170318071003
43,9,0,8,26,14,11,0,0,44,8,67,49,95,31,78,1631,483,3.38,17,031,807100,2,170318071002
38,8,39,52,42,10,44,32,6,8,55,171,36,24,16,8,1775,589,3.01,17,031,808200,3,170318082003
20,9,0,28,67,14,21,20,18,85,68,118,91,30,92,18,2035,699,2.9,17,031,808200,1,170318082001
73,59,46,87,0,11,29,51,20,0,29,73,0,0,0,0,940,478,1.97,17,031,420500,1,170314205001
55,18,0,11,25,0,29,0,63,0,18,21,0,11,10,0,657,261,2.52,17,031,430400,3,170314304003
123,36,0,49,0,40,56,27,0,0,0,44,0,0,0,0,802,375,1.95,17,031,430400,4,170314304004
26,40,16,0,9,10,0,27,0,0,25,10,22,0,0,0,606,185,3.28,17,031,430400,1,170314304001
66,0,39,33,42,0,0,5,29,24,46,0,0,37,0,32,940,353,2.65,17,031,440900,1,170314409001
65,29,9,0,12,14,5,0,6,9,29,8,58,25,11,0,784,280,2.8,17,031,440900,3,170314409003
19,44,0,51,0,0,0,0,54,0,31,67,85,19,0,0,1559,370,4.2,17,031,650400,4,170316504004
20,20,0,0,0,9,20,0,0,21,42,0,0,0,0,0,211,132,1.6,17,031,838100,3,170318381003
18,11,33,64,30,18,34,14,0,26,13,19,0,0,6,0,1178,286,4.1,17,031,301802,2,170313018022
80,34,0,34,33,62,20,24,0,21,33,49,0,0,11,0,707,401,1.76,17,031,440102,3,170314401023
65,0,37,10,0,27,0,0,10,24,0,66,0,31,14,2,657,286,2.3,17,031,810702,2,170318107022
14,8,28,10,0,0,38,0,30,38,0,31,0,0,0,0,560,197,2.84,17,031,681400,4,170316814004
13,9,0,0,0,18,0,9,10,0,26,67,36,13,2,0,588,203,2.9,17,031,650301,4,170316503014
9,0,0,0,0,11,0,8,0,10,17,23,47,22,31,23,416,201,2.04,17,031,030900,1,170310309001
6,0,1,4,4,5,21,1,12,6,22,39,21,39,66,111,932,358,2.6,17,031,808600,2,170318086002
0,11,0,8,0,10,10,0,0,7,29,44,115,72,113,159,1690,578,2.89,17,031,804104,1,170318041041
37,11,0,0,0,0,17,0,11,0,40,16,30,0,119,115,1086,396,2.74,17,031,120400,1,170311204001
0,44,60,50,0,0,0,35,31,12,13,0,0,0,0,0,775,245,3.12,17,031,251800,4,170312518004
26,33,11,38,26,27,0,7,9,33,41,40,77,6,23,0,948,397,2.39,17,031,480500,1,170314805001
12,55,0,21,17,0,10,9,35,50,0,0,37,0,19,0,904,265,3.41,17,031,130300,1,170311303001
26,11,11,0,0,0,22,27,0,14,70,51,73,57,64,91,1212,517,2.34,17,031,803200,3,170318032003
125,38,58,67,171,82,136,54,42,88,218,55,50,38,59,79,1766,1360,1.3,17,031,030706,1,170310307061
0,43,0,21,42,0,0,13,25,33,103,152,0,98,0,0,1108,530,2.08,17,031,440300,2,170314403002
45,0,11,45,0,63,13,56,16,184,126,114,101,90,115,34,2576,1013,2.54,17,031,802608,2,170318026082
24,7,30,39,26,10,32,15,38,99,74,110,49,25,103,33,2089,714,2.93,17,031,110502,2,170311105022
37,55,0,0,41,16,0,8,22,88,17,229,19,6,23,0,2081,561,3.71,17,031,770602,2,170317706022
9,29,34,12,13,43,80,47,0,21,83,81,13,37,22,19,2041,543,3.76,17,031,151002,3,170311510023
33,77,23,11,32,174,69,0,0,85,38,52,26,28,33,102,1619,783,2.04,17,031,010300,4,170310103004
88,23,39,7,22,15,0,0,5,26,23,31,0,19,0,0,696,298,2.34,17,031,827100,1,170318271001
13,0,20,7,9,39,39,33,22,81,44,68,71,86,26,17,1542,575,2.68,17,031,822601,1,170318226011
23,37,29,0,25,29,19,29,34,10,35,119,9,8,0,39,1486,445,3.34,17,031,200402,1,170312004021
7,28,0,71,53,13,26,39,10,50,21,83,83,25,27,12,2122,548,3.39,17,031,190602,2,170311906022
0,0,0,14,0,69,11,0,0,17,0,33,97,60,15,49,1230,365,3.37,17,031,807300,4,170318073004
9,41,46,55,35,8,38,25,35,54,90,44,122,88,51,66,1994,807,2.47,17,031,808302,2,170318083022
28,7,0,15,8,20,11,16,28,26,77,127,96,13,102,172,1465,746,1.96,17,031,063000,2,170310630002
0,0,24,0,11,12,0,14,14,16,18,59,32,24,65,19,799,308,2.59,17,031,110100,2,170311101002
56,5,19,29,6,42,18,16,15,14,29,0,17,0,0,0,754,266,2.83,17,031,671100,1,170316711001
0,0,49,0,29,0,0,0,35,47,93,90,42,22,26,14,1365,447,3.05,17,031,700200,1,170317002001
0,0,0,38,0,0,0,0,0,0,0,0,118,0,13,196,755,365,2.02,17,031,320100,1,170313201001
20,9,34,46,9,8,17,26,19,85,35,129,77,70,123,117,1679,824,2.04,17,031,802200,2,170318022002
13,0,0,0,0,13,59,0,14,45,97,49,36,41,21,12,1150,400,2.88,17,031,804804,1,170318048041
40,0,64,32,0,0,20,18,15,52,38,11,51,18,15,25,1046,399,2.62,17,031,807600,5,170318076005
60,41,80,21,21,25,0,19,0,0,51,0,0,0,7,0,598,325,1.82,17,031,420700,5,170314207005
50,22,25,44,69,40,63,9,0,127,49,38,19,22,16,17,1151,610,1.89,17,031,823400,2,170318234002
0,0,0,0,0,17,0,0,0,16,17,86,85,16,41,96,1043,374,2.79,17,031,801605,2,170318016052
0,22,0,0,0,0,0,9,36,9,30,89,99,20,111,191,1353,616,2.2,17,031,830900,1,170318309001
26,0,25,0,0,0,0,0,5,20,60,42,18,40,106,40,996,382,2.61,17,031,836000,2,170318360002
94,21,111,41,50,11,9,30,8,65,25,118,46,0,23,43,2025,695,2.69,17,031,820502,3,170318205023
12,12,28,0,71,0,0,0,0,9,28,26,46,16,40,0,1042,288,3.62,17,031,140602,1,170311406021
22,26,0,30,25,33,33,22,45,104,59,37,31,10,47,12,1457,536,2.7,17,031,843200,1,170318432001
42,52,29,0,36,14,18,15,0,46,47,64,28,75,25,41,1793,532,3.37,17,031,700301,2,170317003012
0,45,0,44,13,0,15,0,0,0,0,0,76,138,59,9,1309,399,3.28,17,031,250500,4,170312505004
40,0,32,0,26,0,12,0,8,40,28,30,37,0,8,0,911,261,3.49,17,031,816300,1,170318163001
0,0,52,40,35,0,0,6,10,29,20,21,34,14,0,0,772,261,2.96,17,031,620400,2,170316204002
17,0,25,0,19,12,0,0,0,26,24,58,96,48,25,0,1663,350,4.75,17,031,806003,3,170318060033
72,0,0,15,0,0,21,35,35,10,116,58,66,54,15,79,1086,576,1.89,17,031,061901,2,170310619012
54,23,88,55,0,34,71,16,52,119,26,70,47,33,31,3,2301,722,3.19,17,031,840100,2,170318401002
36,9,33,0,20,10,24,46,26,58,0,39,0,0,0,11,669,312,2.05,17,031,823605,3,170318236053
118,58,46,25,26,0,79,0,0,117,25,20,0,0,22,22,1199,558,2.15,17,031,440201,1,170314402011
0,0,0,0,13,0,0,0,0,13,32,34,68,29,43,70,898,302,2.97,17,031,804901,6,170318049016
162,56,162,24,0,0,22,27,117,91,51,25,118,83,30,77,1726,1045,1.64,17,031,032100,3,170310321003
42,37,36,36,20,38,57,0,18,28,134,25,37,33,117,0,1444,658,2.19,17,031,824503,2,170318245032
171,0,48,0,40,0,0,54,30,71,67,60,17,114,22,0,1759,694,2.31,17,031,252000,3,170312520003
87,0,0,15,34,0,57,61,0,33,63,41,42,0,0,51,1987,484,4.08,17,031,230600,5,170312306005
0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,63,17,3.71,17,031,560200,2,170315602002
17,0,23,20,0,0,18,0,0,18,0,14,17,80,52,24,1144,283,4.04,17,031,561000,2,170315610002
0,16,96,15,73,72,92,34,26,13,134,107,26,33,84,74,1792,895,2.0,17,031,820201,1,170318202011
24,11,28,9,0,0,35,7,23,27,30,68,20,0,14,15,1064,311,3.42,17,031,810800,1,170318108001
18,30,62,25,55,15,31,55,60,7,41,67,42,55,14,0,1795,577,3.11,17,031,828702,3,170318287023
96,0,0,0,0,0,13,37,15,20,76,46,0,0,0,8,553,311,1.78,17,031,822102,4,170318221024
0,0,10,23,21,21,0,10,21,0,22,0,79,16,38,224,1515,485,3.12,17,031,120300,3,170311203003
10,0,18,0,0,23,0,0,0,49,10,45,50,16,61,51,954,333,2.84,17,031,810501,4,170318105014
67,38,25,37,0,28,14,20,37,0,10,50,23,5,36,34,1378,424,3.23,17,031,430600,2,170314306002
10,20,38,11,20,0,14,37,0,33,66,96,92,34,33,34,1380,538,2.57,17,031,804608,1,170318046081
15,13,30,0,15,13,12,0,0,7,28,28,17,152,44,0,1189,374,3.18,17,031,040202,1,170310402021
71,27,10,14,7,59,0,0,12,70,57,0,26,11,25,8,1343,397,3.38,17,031,450300,3,170314503003
17,17,29,29,0,35,4,27,8,40,45,44,29,0,5,0,678,329,2.06,17,031,770700,1,170317707001
12,29,9,37,27,20,24,36,52,29,64,9,0,18,0,6,1412,372,3.8,17,031,251200,4,170312512004
7,7,68,54,0,8,0,11,0,85,9,17,39,9,0,37,1229,351,3.5,17,031,672000,2,170316720002
0,6,52,0,0,15,0,32,0,16,16,44,22,0,8,41,746,252,2.96,17,031,815200,2,170318152002
11,42,9,10,16,11,7,8,10,7,55,78,73,69,63,212,1415,681,2.08,17,031,221600,1,170312216001
